,categories,title,rating,price,review_count,name,city,state
30036,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30037,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30038,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30039,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30040,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30041,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30042,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30043,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30044,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30045,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30046,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30047,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30048,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30049,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30050,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30051,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30052,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30053,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30054,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30055,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30056,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30057,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30058,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30059,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30060,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30061,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30062,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30063,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30064,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30065,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30066,Turkish,Turkish,4.5,$$,840,Taci’s Beyti,Brooklyn,NY
30067,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30068,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30069,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30070,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30071,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30072,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30073,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30074,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30075,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30076,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30077,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30078,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30079,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30080,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30081,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30082,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30083,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30084,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30085,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30086,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30087,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30088,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30089,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30090,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30091,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30092,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30093,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30094,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30095,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30096,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30097,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30098,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30099,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30100,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30101,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30102,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30103,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30104,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30105,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30106,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30107,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30108,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30109,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30110,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30111,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30112,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30113,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30114,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30115,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30116,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30117,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30118,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30119,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30120,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30121,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30122,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30123,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30124,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30125,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30126,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30127,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30128,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30129,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30130,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30131,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30132,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30133,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30134,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30135,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30136,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30137,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30138,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30139,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30140,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30141,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30142,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30143,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30144,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30145,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30146,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30147,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30148,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30149,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30150,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30151,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30152,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30153,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30154,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30155,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30156,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30157,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30158,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30159,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30160,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30161,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30162,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30163,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30164,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30165,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30166,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30167,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30168,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30169,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30170,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30171,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30172,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30173,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30174,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30175,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30176,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30177,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30178,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30179,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30180,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30181,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30182,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30183,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30184,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30185,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30186,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30187,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30188,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30189,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30190,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30191,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30192,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30193,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30194,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30195,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30196,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30197,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30198,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30199,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30200,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30201,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30202,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30203,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30204,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30205,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30206,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30207,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30208,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30209,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30210,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30211,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30212,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30213,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30214,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30215,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30216,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30217,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30218,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30219,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30220,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30221,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30222,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30223,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30224,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30225,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30226,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30227,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30228,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30229,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30230,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30231,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30232,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30233,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30234,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30235,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30236,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30237,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30238,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30239,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30240,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30241,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30242,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30243,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30244,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30245,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30246,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30247,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30248,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30249,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30250,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30251,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30252,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30253,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30254,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30255,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30256,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30257,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30258,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30259,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30260,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30261,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30262,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30263,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30264,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30265,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30266,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30267,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30268,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30269,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30270,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30271,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30272,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30273,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30274,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30275,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30276,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30277,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30278,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30279,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30280,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30281,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30282,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30283,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30284,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30285,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30286,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30287,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30288,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30289,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30290,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30291,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30292,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30293,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30294,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30295,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30296,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30297,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30298,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30299,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30300,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30301,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30302,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30303,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30304,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30305,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30306,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30307,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30308,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30309,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30310,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30311,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30312,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30313,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30314,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30315,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30316,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30317,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30318,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30319,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30320,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30321,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30322,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30323,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30324,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30325,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30326,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30327,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30328,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30329,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30330,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30331,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30332,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30333,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30334,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30335,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30336,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30337,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30338,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30339,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30340,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30341,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30342,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30343,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30344,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30345,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30346,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30347,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30348,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30349,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30350,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30351,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30352,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30353,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30354,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30355,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30356,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30357,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30358,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30359,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30360,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30361,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30362,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30363,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30364,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30365,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30366,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30367,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30368,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30369,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30370,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30371,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30372,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30373,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30374,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30375,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30376,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30377,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30378,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30379,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30380,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30381,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30382,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30383,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30384,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30385,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30386,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30387,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30388,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30389,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30390,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30391,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30392,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30393,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30394,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30395,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30396,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30397,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30398,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30399,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30400,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30401,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30402,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30403,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30404,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30405,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30406,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30407,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30408,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30409,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30410,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30411,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30412,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30413,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30414,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30415,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30416,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30417,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30418,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30419,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30420,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30421,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30422,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30423,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
30424,American (New),American (New),5.0,$$$,466,Otis,Brooklyn,NY
